post,comment,like,total_count,max_delta,last_person_event,max_delta_period_start,max_delta_period_end,id
51,686,1668,2405,"47 days, 17:10:33",2013-02-07 02:28:46,2010-02-01 10:32:08,2010-03-21 03:42:41,1796
875,1903,2298,5076,"47 days, 17:15:40",2013-02-06 10:03:42,2010-02-01 10:32:08,2010-03-21 03:47:48,9835
1045,1238,2638,4921,"47 days, 17:17:26",2013-02-06 10:41:35,2010-02-01 10:32:08,2010-03-21 03:49:34,7071
141,502,677,1320,"47 days, 17:21:09",2013-02-06 02:00:26,2010-02-01 10:32:08,2010-03-21 03:53:17,2584
245,1805,1778,3828,"47 days, 17:24:00",2013-02-05 08:08:11,2010-02-01 10:32:08,2010-03-21 03:56:08,2896
75,3050,4139,7264,"47 days, 17:46:22",2013-02-07 04:20:56,2010-02-01 10:32:08,2010-03-21 04:18:30,9946
1730,4537,6371,12638,"47 days, 17:50:57",2013-02-07 08:08:30,2010-02-01 10:32:08,2010-03-21 04:23:05,3985
13,721,1096,1830,"47 days, 17:57:12",2013-02-05 04:50:32,2010-02-01 10:32:08,2010-03-21 04:29:20,9356
184,1119,1142,2445,"47 days, 18:41:19",2013-02-06 08:17:03,2010-02-01 10:32:08,2010-03-21 05:13:27,3126
439,864,1114,2417,"47 days, 18:45:39",2013-02-04 00:30:27,2010-02-01 10:32:08,2010-03-21 05:17:47,5007
134,211,287,632,"47 days, 18:55:05",2013-02-06 11:42:45,2010-02-01 10:32:08,2010-03-21 05:27:13,6984
46,51,453,550,"47 days, 19:25:47",2013-02-05 05:34:05,2010-02-01 10:32:08,2010-03-21 05:57:55,1062
24,253,618,895,"47 days, 19:33:23",2013-02-06 07:10:05,2010-02-01 10:32:08,2010-03-21 06:05:31,3411
127,2337,2796,5260,"47 days, 19:49:52",2013-02-06 03:04:39,2010-02-01 10:32:08,2010-03-21 06:22:00,9276
1430,1180,1202,3812,"47 days, 19:51:11",2013-02-04 07:37:21,2010-02-01 10:32:08,2010-03-21 06:23:19,828
786,979,2054,3819,"47 days, 20:05:02",2013-02-07 08:17:28,2010-02-01 10:32:08,2010-03-21 06:37:10,2057
1068,685,704,2457,"47 days, 20:11:44",2013-02-06 03:32:58,2010-02-01 10:32:08,2010-03-21 06:43:52,8561
821,7530,6640,14991,"47 days, 20:22:06",2013-02-07 05:12:22,2010-02-01 10:32:08,2010-03-21 06:54:14,4560
461,857,1574,2892,"47 days, 20:29:28",2013-02-08 08:20:21,2010-02-01 10:32:08,2010-03-21 07:01:36,8427
691,261,521,1473,"47 days, 20:34:55",2013-02-05 00:03:20,2010-02-01 10:32:08,2010-03-21 07:07:03,5027
1272,311,622,2205,"47 days, 20:38:29",2013-02-05 05:45:04,2010-02-01 10:32:08,2010-03-21 07:10:37,934
487,1363,1934,3784,"47 days, 20:41:25",2013-02-06 05:01:39,2010-02-01 10:32:08,2010-03-21 07:13:33,799
1155,672,1014,2841,"47 days, 21:15:34",2013-02-04 00:12:19,2010-02-01 10:32:08,2010-03-21 07:47:42,6063
1949,8284,6509,16742,"47 days, 21:25:25",2013-02-07 07:05:06,2010-02-01 10:32:08,2010-03-21 07:57:33,782
373,1205,2598,4176,"47 days, 21:32:36",2013-02-11 01:08:34,2010-02-01 10:32:08,2010-03-21 08:04:44,1120
572,878,1597,3047,"47 days, 21:44:24",2013-02-05 07:41:53,2010-02-01 10:32:08,2010-03-21 08:16:32,9751
33,1051,1704,2788,"47 days, 21:59:16",2013-02-05 03:51:17,2010-02-01 10:32:08,2010-03-21 08:31:24,1000
756,383,1080,2219,"47 days, 22:08:49",2013-02-07 07:28:02,2010-02-01 10:32:08,2010-03-21 08:40:57,6805
138,2925,4320,7383,"47 days, 22:12:48",2013-02-09 11:28:37,2010-02-01 10:32:08,2010-03-21 08:44:56,7864
1294,1214,1530,4038,"47 days, 22:35:23",2013-02-06 06:45:16,2010-02-01 10:32:08,2010-03-21 09:07:31,2439
805,3502,4763,9070,"47 days, 22:40:24",2013-02-06 11:49:35,2010-02-01 10:32:08,2010-03-21 09:12:32,7816
205,1335,1803,3343,"47 days, 22:43:36",2013-02-06 02:38:13,2010-02-01 10:32:08,2010-03-21 09:15:44,1169
7,160,323,490,"47 days, 22:51:05",2013-02-06 01:47:53,2010-02-01 10:32:08,2010-03-21 09:23:13,9215
102,1007,2421,3530,"47 days, 22:54:28",2013-02-06 04:23:51,2010-02-01 10:32:08,2010-03-21 09:26:36,8371
31,12,108,151,"47 days, 22:54:30",2013-01-29 10:30:48,2010-05-22 01:13:46,2010-07-09 00:08:16,543
243,46,252,541,"47 days, 23:08:13",2013-02-01 04:59:58,2010-04-23 04:06:15,2010-06-10 03:14:28,8232
122,1599,2240,3961,"47 days, 23:08:39",2013-02-12 09:26:49,2010-02-01 10:32:08,2010-03-21 09:40:47,5302
477,8979,7770,17226,"47 days, 23:10:18",2013-02-07 05:20:04,2010-02-01 10:32:08,2010-03-21 09:42:26,3287
946,14,183,1143,"47 days, 23:10:57",2013-01-25 04:04:28,2010-02-01 10:32:08,2010-03-21 09:43:05,1053
491,140,432,1063,"47 days, 23:15:12",2013-02-05 09:55:23,2010-02-01 10:32:08,2010-03-21 09:47:20,3008
903,4579,5800,11282,"47 days, 23:22:19",2013-02-07 07:51:02,2010-02-01 10:32:08,2010-03-21 09:54:27,7429
302,563,796,1661,"47 days, 23:24:24",2013-02-05 06:40:57,2010-02-01 10:32:08,2010-03-21 09:56:32,368
408,1694,3286,5388,"47 days, 23:25:17",2013-02-08 06:08:19,2010-02-01 10:32:08,2010-03-21 09:57:25,4630
147,828,877,1852,"47 days, 23:27:46",2013-02-07 03:27:30,2010-02-01 10:32:08,2010-03-21 09:59:54,7020
1109,2708,3412,7229,"47 days, 23:32:23",2013-02-06 04:39:34,2010-02-01 10:32:08,2010-03-21 10:04:31,980
1281,1883,2481,5645,"47 days, 23:32:57",2013-02-06 06:53:11,2010-02-01 10:32:08,2010-03-21 10:05:05,22
306,701,1523,2530,"47 days, 23:44:02",2013-02-05 02:06:37,2010-02-01 10:32:08,2010-03-21 10:16:10,9649
180,528,448,1156,"47 days, 23:44:35",2013-02-06 02:32:52,2010-02-01 10:32:08,2010-03-21 10:16:43,5955
785,4119,5337,10241,"47 days, 23:45:05",2013-02-06 11:25:48,2010-02-01 10:32:08,2010-03-21 10:17:13,1040
424,238,229,891,"47 days, 23:58:57",2013-02-01 11:27:13,2010-02-01 10:32:08,2010-03-21 10:31:05,2826
248,1899,3085,5232,"48 days, 0:04:23",2013-02-06 03:08:33,2010-02-01 10:32:08,2010-03-21 10:36:31,9604
976,3659,4439,9074,"48 days, 0:05:23",2013-02-05 07:10:15,2010-02-01 10:32:08,2010-03-21 10:37:31,2453
184,1163,1199,2546,"48 days, 0:33:21",2013-02-06 02:46:35,2010-02-01 10:32:08,2010-03-21 11:05:29,1101
6,621,752,1379,"48 days, 0:46:48",2013-02-05 10:06:18,2010-02-01 10:32:08,2010-03-21 11:18:56,6661
1170,2210,3378,6758,"48 days, 0:49:02",2013-02-04 05:27:39,2010-02-27 04:42:14,2010-04-16 05:31:16,5653
388,2441,2221,5050,"48 days, 1:03:07",2013-02-07 09:56:06,2010-02-01 10:32:08,2010-03-21 11:35:15,324
1223,2696,2887,6806,"48 days, 1:10:10",2013-02-06 06:18:03,2010-02-01 10:32:08,2010-03-21 11:42:18,5029
443,580,564,1587,"48 days, 2:55:37",2013-02-06 05:06:16,2010-03-14 04:03:23,2010-05-01 06:59:00,5939
526,223,387,1136,"48 days, 8:47:11",2013-02-01 09:56:28,2010-05-01 02:45:06,2010-06-18 11:32:17,7661
843,1462,2314,4619,"48 days, 13:42:52",2013-02-06 06:36:43,2010-02-01 10:32:08,2010-03-22 00:15:00,3215
411,251,502,1164,"48 days, 13:52:39",2013-02-06 00:12:40,2010-02-01 10:32:08,2010-03-22 00:24:47,694
405,2289,2645,5339,"48 days, 14:03:20",2013-02-06 07:49:12,2010-02-01 10:32:08,2010-03-22 00:35:28,4397
137,3510,4460,8107,"48 days, 14:08:12",2013-02-17 01:44:22,2010-02-01 10:32:08,2010-03-22 00:40:20,4120
510,905,1559,2974,"48 days, 14:11:20",2013-02-03 10:32:58,2010-02-01 10:32:08,2010-03-22 00:43:28,5074
70,130,468,668,"48 days, 14:12:04",2013-02-06 02:50:29,2010-02-01 10:32:08,2010-03-22 00:44:12,4426
379,241,649,1269,"48 days, 15:05:45",2013-02-06 09:34:45,2010-02-01 10:32:08,2010-03-22 01:37:53,4408
311,3173,3330,6814,"48 days, 15:11:26",2013-02-07 03:07:15,2010-02-01 10:32:08,2010-03-22 01:43:34,5130
751,6055,7140,13946,"48 days, 15:16:13",2013-02-11 09:29:14,2010-02-01 10:32:08,2010-03-22 01:48:21,4176
266,404,608,1278,"48 days, 15:26:56",2013-02-06 10:15:06,2010-02-01 10:32:08,2010-03-22 01:59:04,1972
163,167,760,1090,"48 days, 15:37:34",2013-02-03 02:37:02,2010-02-01 10:32:08,2010-03-22 02:09:42,4207
51,2472,3603,6126,"48 days, 15:38:16",2013-02-10 07:13:20,2010-02-01 10:32:08,2010-03-22 02:10:24,7307
795,1062,1502,3359,"48 days, 15:39:29",2013-02-05 05:40:15,2010-02-01 10:32:08,2010-03-22 02:11:37,2032
485,596,657,1738,"48 days, 15:44:06",2013-02-04 10:29:06,2010-02-01 10:32:08,2010-03-22 02:16:14,9830
346,1663,1587,3596,"48 days, 15:51:46",2013-02-06 05:40:18,2010-02-01 10:32:08,2010-03-22 02:23:54,7592
1677,9355,6425,17457,"48 days, 16:08:13",2013-02-06 10:30:43,2010-02-01 10:32:08,2010-03-22 02:40:21,9693
53,1169,1813,3035,"48 days, 16:09:15",2013-02-07 03:37:58,2010-02-01 10:32:08,2010-03-22 02:41:23,3491
99,2539,2856,5494,"48 days, 16:22:35",2013-02-07 09:26:46,2010-02-01 10:32:08,2010-03-22 02:54:43,832
52,969,1404,2425,"48 days, 16:45:01",2013-02-06 01:15:21,2010-02-01 10:32:08,2010-03-22 03:17:09,7718
689,1466,2079,4234,"48 days, 16:49:07",2013-02-09 11:43:58,2010-02-01 10:32:08,2010-03-22 03:21:15,1733
9,324,565,898,"48 days, 16:56:17",2013-02-04 06:02:18,2010-02-01 10:32:08,2010-03-22 03:28:25,6804
783,3983,4098,8864,"48 days, 16:57:06",2013-02-07 06:35:26,2010-02-01 10:32:08,2010-03-22 03:29:14,6301
708,3868,5019,9595,"48 days, 17:00:46",2013-02-07 09:36:10,2010-02-01 10:32:08,2010-03-22 03:32:54,5273
194,274,511,979,"48 days, 17:38:40",2013-02-03 00:44:36,2010-02-01 10:32:08,2010-03-22 04:10:48,8592
99,293,487,879,"48 days, 17:39:17",2013-01-27 03:07:03,2010-02-01 10:32:08,2010-03-22 04:11:25,4105
1313,2609,2851,6773,"48 days, 17:51:17",2013-02-06 09:08:02,2010-02-01 10:32:08,2010-03-22 04:23:25,4067
747,1267,2808,4822,"48 days, 18:31:46",2013-02-05 09:10:53,2010-02-01 10:32:08,2010-03-22 05:03:54,4130
234,133,187,554,"48 days, 18:38:11",2013-01-26 08:21:00,2010-02-01 10:32:08,2010-03-22 05:10:19,8831
107,97,508,712,"48 days, 18:43:54",2013-02-04 10:08:18,2010-02-01 10:32:08,2010-03-22 05:16:02,9908
414,244,485,1143,"48 days, 18:45:25",2013-02-05 09:45:34,2010-02-01 10:32:08,2010-03-22 05:17:33,9855
1267,1894,2888,6049,"48 days, 18:54:41",2013-02-05 08:08:40,2010-02-01 10:32:08,2010-03-22 05:26:49,4513
844,1247,2122,4213,"48 days, 18:59:54",2013-02-05 04:18:47,2010-02-01 10:32:08,2010-03-22 05:32:02,4261
48,2925,6984,9957,"48 days, 19:17:29",2013-02-07 08:49:16,2010-02-01 10:32:08,2010-03-22 05:49:37,9495
1455,352,511,2318,"48 days, 19:31:44",2013-02-05 09:33:12,2010-02-01 10:32:08,2010-03-22 06:03:52,4337
352,385,938,1675,"48 days, 20:20:37",2013-02-06 11:11:15,2010-02-01 10:32:08,2010-03-22 06:52:45,4338
610,8137,6038,14785,"48 days, 20:45:53",2013-02-07 10:50:41,2010-02-01 10:32:08,2010-03-22 07:18:01,8418
1011,0,0,1011,"48 days, 20:50:39",2013-01-24 05:38:57,2010-02-01 10:32:08,2010-03-22 07:22:47,9021
479,2941,3903,7323,"48 days, 20:55:00",2013-02-06 11:54:21,2010-02-01 10:32:08,2010-03-22 07:27:08,6559
326,695,1207,2228,"48 days, 21:13:48",2013-02-07 07:54:42,2010-02-01 10:32:08,2010-03-22 07:45:56,8237
77,2470,2583,5130,"48 days, 21:16:14",2013-02-04 04:43:46,2010-02-01 10:32:08,2010-03-22 07:48:22,5717
1136,322,1085,2543,"48 days, 21:44:10",2013-02-03 09:33:10,2010-02-01 10:32:08,2010-03-22 08:16:18,9791
33,1450,1721,3204,"48 days, 21:46:17",2013-02-15 00:31:46,2010-03-19 11:07:01,2010-05-07 08:53:18,8586
177,786,676,1639,"48 days, 21:51:44",2013-02-04 04:51:23,2010-02-01 10:32:08,2010-03-22 08:23:52,2637
650,2258,3742,6650,"48 days, 22:08:49",2013-02-05 08:53:39,2010-02-01 10:32:08,2010-03-22 08:40:57,1797
596,870,1510,2976,"48 days, 22:15:51",2013-02-06 06:33:25,2010-02-01 10:32:08,2010-03-22 08:47:59,7052
1168,28,177,1373,"48 days, 22:17:48",2013-02-01 07:54:12,2010-02-01 10:32:08,2010-03-22 08:49:56,3601
294,3364,4895,8553,"48 days, 22:21:20",2013-02-07 05:41:15,2010-02-01 10:32:08,2010-03-22 08:53:28,4375
903,3635,3560,8098,"48 days, 22:28:45",2013-02-07 04:28:11,2010-02-01 10:32:08,2010-03-22 09:00:53,9808
451,335,712,1498,"48 days, 22:30:36",2013-02-04 03:06:27,2010-02-01 10:32:08,2010-03-22 09:02:44,4662
1007,374,835,2216,"48 days, 22:32:45",2013-02-03 03:18:50,2010-02-01 10:32:08,2010-03-22 09:04:53,2362
1286,236,873,2395,"48 days, 22:35:39",2013-02-06 02:28:02,2010-02-01 10:32:08,2010-03-22 09:07:47,125
592,2211,3670,6473,"48 days, 22:41:27",2013-02-06 07:03:30,2010-02-01 10:32:08,2010-03-22 09:13:35,8383
933,5867,7088,13888,"48 days, 22:51:00",2013-02-06 07:12:16,2010-02-01 10:32:08,2010-03-22 09:23:08,4112
96,1744,2466,4306,"48 days, 22:51:40",2013-02-06 06:22:44,2010-02-01 10:32:08,2010-03-22 09:23:48,9286
1149,229,482,1860,"48 days, 22:53:09",2013-02-02 05:45:51,2010-02-01 10:32:08,2010-03-22 09:25:17,8543
1529,3385,4060,8974,"48 days, 22:54:39",2013-02-07 11:26:58,2010-02-01 10:32:08,2010-03-22 09:26:47,8282
59,196,1134,1389,"48 days, 23:25:11",2013-02-05 11:20:53,2010-02-01 10:32:08,2010-03-22 09:57:19,1510
86,404,772,1262,"48 days, 23:30:06",2013-02-02 07:29:05,2010-02-01 10:32:08,2010-03-22 10:02:14,8420
1338,1403,1472,4213,"48 days, 23:31:18",2013-02-05 02:29:58,2010-02-01 10:32:08,2010-03-22 10:03:26,9970
259,1379,1666,3304,"48 days, 23:33:25",2013-02-06 07:57:47,2010-02-01 10:32:08,2010-03-22 10:05:33,7873
16,619,996,1631,"48 days, 23:45:00",2013-02-06 05:04:58,2010-02-01 10:32:08,2010-03-22 10:17:08,763
1399,14,81,1494,"48 days, 23:57:58",2013-02-05 06:17:01,2010-02-01 10:32:08,2010-03-22 10:30:06,7602
42,29,109,180,"49 days, 0:12:41",2013-02-01 09:54:11,2011-11-04 06:52:44,2011-12-23 07:05:25,1216
159,730,1166,2055,"49 days, 0:17:00",2013-02-05 03:58:14,2010-02-01 10:32:08,2010-03-22 10:49:08,9722
983,668,1789,3440,"49 days, 0:27:17",2013-02-05 07:25:30,2010-02-01 10:32:08,2010-03-22 10:59:25,6307
1128,893,2027,4048,"49 days, 0:40:13",2013-02-07 08:57:12,2010-02-01 10:32:08,2010-03-22 11:12:21,4193
939,495,739,2173,"49 days, 1:06:57",2013-02-03 04:56:28,2010-02-01 10:32:08,2010-03-22 11:39:05,8489
877,11,54,942,"49 days, 2:26:44",2013-02-05 07:21:05,2010-05-11 02:50:59,2010-06-29 05:17:43,3705
70,21,95,186,"49 days, 2:36:49",2013-02-06 10:20:57,2010-10-20 01:51:31,2010-12-08 04:28:20,3372
731,295,622,1648,"49 days, 2:37:14",2013-02-01 07:46:21,2010-03-27 01:19:21,2010-05-15 03:56:35,1131
152,486,876,1514,"49 days, 3:58:26",2013-02-07 01:43:39,2010-02-26 03:51:04,2010-04-16 07:49:30,6814
582,8,46,636,"49 days, 5:54:31",2013-02-02 06:01:36,2010-04-01 04:24:36,2010-05-20 10:19:07,3971
608,3421,3230,7259,"49 days, 13:31:25",2013-02-07 02:23:53,2010-02-01 10:32:08,2010-03-23 00:03:33,3768
213,6001,6845,13059,"49 days, 13:47:18",2013-02-07 11:29:32,2010-02-01 10:32:08,2010-03-23 00:19:26,4568
845,6315,5685,12845,"49 days, 14:34:26",2013-02-07 03:44:15,2010-02-01 10:32:08,2010-03-23 01:06:34,833
568,6472,5211,12251,"49 days, 14:54:11",2013-02-08 00:46:09,2010-02-01 10:32:08,2010-03-23 01:26:19,5477
1066,2285,3358,6709,"49 days, 15:01:47",2013-02-06 07:56:14,2010-02-01 10:32:08,2010-03-23 01:33:55,1360
1643,4872,6814,13329,"49 days, 15:24:57",2013-02-06 04:50:01,2010-02-01 10:32:08,2010-03-23 01:57:05,5393
622,626,1362,2610,"49 days, 15:30:18",2013-02-04 07:03:59,2010-02-01 10:32:08,2010-03-23 02:02:26,3608
1339,25,227,1591,"49 days, 15:31:28",2013-02-01 01:07:38,2010-02-01 10:32:08,2010-03-23 02:03:36,7751
550,2900,4661,8111,"49 days, 15:35:06",2013-02-08 02:20:35,2010-02-01 10:32:08,2010-03-23 02:07:14,5193
18,50,332,400,"49 days, 15:39:12",2013-02-06 01:13:02,2010-02-01 10:32:08,2010-03-23 02:11:20,3475
678,1393,2220,4291,"49 days, 15:44:35",2013-02-05 10:25:11,2010-02-01 10:32:08,2010-03-23 02:16:43,8767
250,4400,4657,9307,"49 days, 15:45:32",2013-02-06 07:49:24,2010-02-01 10:32:08,2010-03-23 02:17:40,5788
349,2612,3788,6749,"49 days, 15:45:38",2013-02-06 08:57:37,2010-02-01 10:32:08,2010-03-23 02:17:46,4055
655,2090,3400,6145,"49 days, 16:01:21",2013-02-09 01:37:14,2010-02-01 10:32:08,2010-03-23 02:33:29,7192
252,861,1369,2482,"49 days, 16:05:49",2013-02-04 07:14:56,2010-02-01 10:32:08,2010-03-23 02:37:57,6312
1884,1131,1613,4628,"49 days, 16:31:04",2013-02-07 04:27:00,2010-02-01 10:32:08,2010-03-23 03:03:12,6372
558,697,1192,2447,"49 days, 16:33:22",2013-02-06 06:56:57,2010-02-01 10:32:08,2010-03-23 03:05:30,4810
110,1349,2122,3581,"49 days, 16:48:03",2013-02-07 05:43:14,2010-02-01 10:32:08,2010-03-23 03:20:11,2783
1636,1284,2595,5515,"49 days, 16:53:03",2013-02-07 08:58:10,2010-02-01 10:32:08,2010-03-23 03:25:11,5830
1223,1180,2432,4835,"49 days, 17:03:19",2013-02-25 01:49:24,2010-02-01 10:32:08,2010-03-23 03:35:27,7337
464,323,680,1467,"49 days, 17:39:09",2013-02-03 10:01:41,2010-02-01 10:32:08,2010-03-23 04:11:17,7950
513,1787,2618,4918,"49 days, 17:40:17",2013-02-06 06:56:54,2010-02-01 10:32:08,2010-03-23 04:12:25,8770
456,204,654,1314,"49 days, 18:10:33",2013-02-07 00:22:03,2010-02-01 10:32:08,2010-03-23 04:42:41,34
236,999,2102,3337,"49 days, 18:21:18",2013-02-04 01:28:10,2010-02-01 10:32:08,2010-03-23 04:53:26,9289
193,4948,7004,12145,"49 days, 18:30:33",2013-02-06 08:16:14,2010-02-01 10:32:08,2010-03-23 05:02:41,6413
249,155,497,901,"49 days, 18:34:02",2013-02-06 09:27:06,2010-02-01 10:32:08,2010-03-23 05:06:10,5628
1288,0,1,1289,"49 days, 18:37:30",2013-01-27 08:26:37,2012-06-12 05:26:31,2012-08-01 00:04:01,800
919,726,1393,3038,"49 days, 18:37:50",2013-02-06 11:20:59,2010-02-01 10:32:08,2010-03-23 05:09:58,3330
2171,2340,3402,7913,"49 days, 18:59:31",2013-02-07 07:39:48,2010-02-01 10:32:08,2010-03-23 05:31:39,8544
309,205,160,674,"49 days, 19:18:57",2013-01-11 10:06:43,2013-01-11 10:06:43,2013-03-02 05:25:40,5794
568,31,193,792,"49 days, 19:21:11",2013-02-03 01:18:15,2010-02-01 10:32:08,2010-03-23 05:53:19,5445
1748,844,1481,4073,"49 days, 19:41:08",2013-02-04 11:43:58,2010-02-01 10:32:08,2010-03-23 06:13:16,4363
694,4461,5274,10429,"49 days, 19:48:48",2013-02-07 02:25:27,2010-02-01 10:32:08,2010-03-23 06:20:56,5508
882,235,377,1494,"49 days, 20:03:13",2013-02-04 03:15:48,2010-02-01 10:32:08,2010-03-23 06:35:21,5685
456,25,147,628,"49 days, 20:03:49",2013-01-25 04:35:12,2010-02-01 10:32:08,2010-03-23 06:35:57,2009
405,1708,2491,4604,"49 days, 20:07:28",2013-02-06 10:00:28,2010-02-01 10:32:08,2010-03-23 06:39:36,7890
241,156,462,859,"49 days, 20:08:20",2013-02-06 04:44:02,2010-02-01 10:32:08,2010-03-23 06:40:28,2541
1083,2704,3023,6810,"49 days, 20:15:50",2013-02-07 03:43:31,2010-02-01 10:32:08,2010-03-23 06:47:58,6402
8,815,1171,1994,"49 days, 20:30:08",2013-02-06 05:17:43,2010-02-01 10:32:08,2010-03-23 07:02:16,1077
545,154,284,983,"49 days, 20:40:24",2013-02-02 09:33:42,2010-02-01 10:32:08,2010-03-23 07:12:32,5593
1046,19,74,1139,"49 days, 20:41:26",2013-02-02 03:06:03,2010-02-01 10:32:08,2010-03-23 07:13:34,1087
611,108,275,994,"49 days, 21:03:05",2013-01-31 00:48:08,2010-02-01 10:32:08,2010-03-23 07:35:13,5551
131,350,580,1061,"49 days, 21:11:08",2013-02-06 04:46:34,2010-02-01 10:32:08,2010-03-23 07:43:16,3038
928,75,309,1312,"49 days, 21:23:18",2013-02-05 05:44:32,2010-03-29 11:55:29,2010-05-18 09:18:47,7728
870,24,181,1075,"49 days, 21:43:19",2013-02-07 01:57:41,2010-03-26 09:06:06,2010-05-15 06:49:25,217
710,1026,2038,3774,"49 days, 21:47:32",2013-02-06 01:43:32,2010-02-01 10:32:08,2010-03-23 08:19:40,8352
1430,269,871,2570,"49 days, 21:53:46",2013-01-29 10:22:48,2010-02-01 10:32:08,2010-03-23 08:25:54,6327
71,357,1022,1450,"49 days, 22:15:39",2013-02-06 07:10:08,2010-02-01 10:32:08,2010-03-23 08:47:47,1900
293,2465,2030,4788,"49 days, 22:31:19",2013-02-06 08:55:09,2010-02-01 10:32:08,2010-03-23 09:03:27,4119
885,297,827,2009,"49 days, 22:43:22",2013-02-04 11:07:07,2010-02-01 10:32:08,2010-03-23 09:15:30,2160
285,930,1370,2585,"49 days, 23:10:21",2013-02-06 10:00:02,2010-02-01 10:32:08,2010-03-23 09:42:29,1805
47,1343,2256,3646,"49 days, 23:23:06",2013-02-05 04:47:11,2010-02-01 10:32:08,2010-03-23 09:55:14,6766
1423,511,845,2779,"49 days, 23:26:29",2013-02-04 02:24:50,2010-02-01 10:32:08,2010-03-23 09:58:37,4540
271,95,507,873,"49 days, 23:30:37",2013-02-06 04:27:21,2010-02-01 10:32:08,2010-03-23 10:02:45,1337
791,172,491,1454,"49 days, 23:55:00",2013-02-05 04:24:45,2010-02-01 10:32:08,2010-03-23 10:27:08,5018
936,1289,2247,4472,"50 days, 0:20:58",2013-02-07 11:20:42,2010-02-01 10:32:08,2010-03-23 10:53:06,7906
390,212,537,1139,"50 days, 0:21:14",2013-02-02 10:42:24,2010-02-01 10:32:08,2010-03-23 10:53:22,1995
402,2977,3604,6983,"50 days, 0:23:16",2013-02-06 09:11:01,2010-02-01 10:32:08,2010-03-23 10:55:24,5251
1487,2059,1941,5487,"50 days, 0:30:06",2013-02-06 10:43:16,2010-02-01 10:32:08,2010-03-23 11:02:14,3059
422,2069,2742,5233,"50 days, 0:36:31",2013-02-06 04:22:19,2010-02-01 10:32:08,2010-03-23 11:08:39,4864
1415,367,624,2406,"50 days, 0:38:43",2013-02-06 09:30:16,2010-02-01 10:32:08,2010-03-23 11:10:51,6089
382,7076,7760,15218,"50 days, 0:40:56",2013-02-06 06:24:57,2010-02-01 10:32:08,2010-03-23 11:13:04,2088
426,459,884,1769,"50 days, 0:46:00",2013-02-06 01:13:16,2010-04-11 07:04:03,2010-05-31 07:50:03,7541
1041,1804,2832,5677,"50 days, 0:46:02",2013-02-07 06:07:08,2010-02-01 10:32:08,2010-03-23 11:18:10,4185
257,268,535,1060,"50 days, 1:05:19",2013-02-03 07:20:13,2010-02-01 10:32:08,2010-03-23 11:37:27,7954
129,359,736,1224,"50 days, 1:11:08",2013-02-06 08:20:09,2010-02-01 10:32:08,2010-03-23 11:43:16,2232
17,587,1467,2071,"50 days, 1:16:49",2013-02-05 05:50:32,2010-02-01 10:32:08,2010-03-23 11:48:57,864
1268,0,0,1268,"50 days, 2:13:30",2013-01-18 03:19:16,2010-12-17 01:23:39,2011-02-05 03:37:09,2675
239,646,883,1768,"50 days, 3:12:41",2013-02-05 11:13:16,2010-04-04 02:44:31,2010-05-24 05:57:12,1638
4,94,192,290,"50 days, 3:36:27",2013-01-11 01:49:13,2013-01-11 01:49:13,2013-03-02 05:25:40,8674
35,200,355,590,"50 days, 4:06:52",2013-02-04 00:48:17,2010-03-22 04:04:02,2010-05-11 08:10:54,3918
489,3850,4786,9125,"50 days, 14:00:46",2013-02-07 03:42:28,2010-02-01 10:32:08,2010-03-24 00:32:54,8002
144,642,1402,2188,"50 days, 14:03:56",2013-02-05 11:31:06,2010-02-01 10:32:08,2010-03-24 00:36:04,3026
2053,5327,5000,12380,"50 days, 14:07:08",2013-02-11 07:05:27,2010-02-01 10:32:08,2010-03-24 00:39:16,4084
217,1480,1359,3056,"50 days, 14:15:48",2013-02-06 02:09:37,2010-02-01 10:32:08,2010-03-24 00:47:56,1550
7,1237,1509,2753,"50 days, 14:17:36",2013-02-05 06:22:20,2010-02-01 10:32:08,2010-03-24 00:49:44,3746
42,2576,4026,6644,"50 days, 14:27:29",2013-02-06 02:50:12,2010-02-01 10:32:08,2010-03-24 00:59:37,2146
820,3228,2819,6867,"50 days, 14:27:37",2013-02-07 09:38:07,2010-02-01 10:32:08,2010-03-24 00:59:45,7676
4,379,680,1063,"50 days, 14:29:59",2013-02-05 03:25:54,2010-02-01 10:32:08,2010-03-24 01:02:07,8657
827,47,378,1252,"50 days, 14:57:33",2013-02-02 02:45:50,2010-02-01 10:32:08,2010-03-24 01:29:41,7037
563,5114,5482,11159,"50 days, 15:03:09",2013-02-13 02:57:58,2010-02-01 10:32:08,2010-03-24 01:35:17,756
1,158,399,558,"50 days, 15:11:35",2013-02-06 06:51:32,2010-02-01 10:32:08,2010-03-24 01:43:43,8745
430,300,548,1278,"50 days, 15:30:24",2013-01-31 02:09:28,2010-02-01 10:32:08,2010-03-24 02:02:32,4416
1279,3,85,1367,"50 days, 16:13:57",2013-01-18 07:44:45,2010-02-01 10:32:08,2010-03-24 02:46:05,3988
762,1733,3055,5550,"50 days, 16:28:29",2013-02-07 02:20:53,2010-02-01 10:32:08,2010-03-24 03:00:37,2304
33,285,444,762,"50 days, 16:31:54",2013-02-02 07:00:36,2010-02-01 10:32:08,2010-03-24 03:04:02,5638
